37479,no
10172,no
36375,no
4053,no
12194,no
35414,no
35908,no
6875,no
28252,no
2706,no
18953,no
9859,no
11267,no
42875,no
26910,no
39177,no
25168,no
44002,yes
37124,no
1630,no
31265,no
33761,no
38055,no
45872,no
10559,no
23725,no
39592,no
23627,no
24573,no
23821,no
16576,no
11521,no
6443,no
37975,no
11664,no
14241,no
31776,no
27730,no
28837,no
12977,no
44260,no
2491,no
32700,no
12458,no
25902,no
34801,no
44504,yes
41086,no
7300,no
1097,no
35724,no
19765,no
7952,no
6399,no
14911,no
29205,no
2575,no
17031,no
6452,no
32161,no
3458,no
44341,yes
28040,no
18032,yes
14204,no
34083,no
3426,no
25333,no
10835,no
25269,no
6993,no
28187,no
5793,no
9321,no
14670,no
9628,no
11341,no
9241,no
13793,no
42863,yes
14915,no
5290,no
25245,no
35062,no
32317,no
2955,no
33125,no
44107,no
35124,no
22384,no
44035,no
28012,no
38602,yes
38769,no
36147,no
14387,no
11971,no
38169,no
6448,no
24971,no
2999,no
33139,no
3663,no
25157,no
19430,no
11488,no
41033,no
4710,no
42630,no
9426,no
8082,no
44720,yes
23408,no
17369,no
19516,no
35085,yes
4584,no
27428,no
37711,no
31471,no
34204,no
37855,no
29377,no
42096,no
30448,no
13577,no
39363,no
25366,no
36804,no
1178,no
22100,no
7155,no
28435,no
30910,no
19200,no
31314,no
8334,no
35717,no
1643,no
15843,no
10311,no
39366,no
2316,no
6556,no
1399,no
16964,no
1382,no
6418,no
6934,no
40693,no
12539,no
24162,no
30417,no
3209,no
30732,no
33462,no
16496,no
1989,no
20543,no
23308,no
10845,no
27298,no
5064,no
24697,no
23169,no
15112,no
14661,no
30030,no
15270,no
15647,no
32132,no
8861,no
9315,no
35273,no
22912,no
14706,no
29608,no
12571,no
30551,no
24359,no
17642,no
22123,no
3979,no
29057,no
37667,no
22604,no
23381,no
13280,no
11782,no
31635,no
9001,no
21682,yes
27804,no
44537,yes
37636,no
23911,no
21475,no
42413,yes
20805,no
33647,no
23871,no
27837,no
14580,no
8254,no
6541,no
1986,no
36198,no
6275,no
26288,no
16520,no
20890,no
31338,no
15065,no
40979,no
33975,no
25368,no
12717,no
4178,no
25747,no
43679,no
22701,no
16407,no
14205,no
2974,no
37919,no
10775,no
28835,no
38151,no
16188,no
17747,no
31790,no
18111,no
2633,no
20296,no
21537,no
4318,no
1941,no
16970,no
37245,no
13673,no
4887,no
38946,no
6405,no
9907,no
41909,yes
34285,no
30531,no
3640,no
22339,no
33783,no
20044,no
2150,no
31356,no
17874,no
41843,no
12343,no
23845,no
45735,no
3406,no
3345,no
45186,yes
20591,no
33308,no
25735,no
30226,no
41755,no
5821,no
25931,no
11175,no
25472,no
24059,no
16218,no
39758,no
31032,no
42796,yes
22092,no
24122,no
11469,no
45462,no
25530,no
20046,no
25728,no
21398,no
8713,no
21993,no
39037,no
6723,no
29861,no
3931,no
33820,no
7318,no
12951,no
22385,no
15293,no
38058,no
27454,no
42795,yes
17150,no
41897,no
43891,no
3029,no
22782,yes
41066,yes
17219,no
42644,yes
19423,no
24398,no
18063,no
32390,no
29127,no
32759,no
7078,no
31438,no
24613,no
18417,no
2200,no
17320,no
5657,no
34171,no
7825,no
5526,no
2682,no
45665,yes
26515,no
8073,no
21763,no
12615,no
10328,no
14733,yes
36086,no
35383,no
5326,no
1967,no
19753,no
42752,no
20621,no
7833,no
22315,no
11427,no
28952,no
8633,no
25062,no
7597,no
7572,no
7776,no
43683,no
36616,no
32544,no
41734,no
19050,no
18683,no
24721,no
15964,no
11585,no
40522,no
33106,no
3630,no
16481,no
37549,no
21457,no
19479,no
34736,yes
36499,no
30097,no
39686,no
44543,no
8740,yes
10059,no
43697,no
33685,no
42439,yes
10170,no
27922,no
37935,no
22228,no
39115,no
2095,no
35789,no
21129,no
21734,no
25441,yes
26017,no
26064,no
30150,no
19330,no
25679,no
17560,no
40302,no
40096,no
38161,no
38166,no
20070,yes
5117,no
41318,no
16704,no
20679,no
6331,no
21642,no
28081,no
3499,no
21059,yes
18010,no
43511,no
35754,no
36402,no
36460,no
37947,no
33817,no
37366,no
22998,no
43441,no
11064,yes
36473,no
20948,no
9094,no
25149,yes
8060,no
16023,no
18643,yes
36358,no
8683,no
4644,no
30141,no
20343,no
21369,yes
24972,no
46082,yes
14598,no
27114,no
35594,no
29037,no
45281,no
31010,no
1354,no
41986,no
34213,no
21561,no
40248,no
23804,no
6525,no
20487,no
2779,no
16512,no
13502,no
13654,no
21641,no
17711,no
13140,no
17251,no
42522,no
29850,no
5676,no
44841,no
10772,no
32517,yes
42599,yes
16224,no
38708,no
38316,no
22545,no
33956,no
27411,no
42694,no
38160,no
40480,no
16127,no
19418,no
23815,no
34633,no
27887,yes
2390,no
23895,no
18313,no
32598,no
25450,no
4371,no
3531,no
33199,no
22438,no
9293,no
44463,yes
41407,no
22023,no
20809,no
27661,no
24270,no
40447,no
39795,no
40282,no
13366,no
21772,no
22421,no
43527,yes
9629,yes
25998,no
11634,no
21168,no
19805,no
12106,yes
40236,no
16235,no
3799,no
30773,no
31600,no
20783,no
23122,no
45072,no
45780,yes
23221,no
10984,no
35740,no
33564,no
14714,no
33520,no
33216,no
28452,no
42769,no
30944,no
30957,no
35201,no
33531,no
21653,no
34410,no
44266,yes
42280,no
4271,no
23816,no
6475,no
15290,no
21356,no
24935,no
11942,no
6229,no
30978,no
15142,no
43373,no
39324,no
24148,no
38664,no
36029,no
30165,no
22224,no
46121,no
34724,no
31382,no
46128,no
4687,no
2656,no
18446,no
34943,no
9908,no
16977,no
30837,no
7160,no
14919,no
26462,no
32244,no
40782,no
35441,no
25060,yes
19138,no
13137,no
22106,no
34965,no
32151,no
1857,no
33392,yes
25597,no
40787,yes
1154,no
38673,no
8413,no
38559,no
22938,no
19750,no
9500,no
26829,no
19578,no
36769,no
26903,no
34624,no
29216,no
23293,no
19232,no
45960,yes
40264,no
39832,no
37398,yes
17857,no
42790,yes
17247,no
16459,no
21940,no
33982,no
11992,no
17785,no
6658,no
19743,no
1043,no
3424,no
29527,no
10710,no
19809,no
38504,no
24445,no
35287,no
43675,no
21956,no
43343,no
26149,no
35018,no
31489,no
1244,no
38835,no
22941,no
45999,no
17509,no
33263,no
10284,no
13940,no
5774,no
8720,no
30565,no
35485,no
2344,no
8975,no
21172,no
37908,yes
11665,no
29226,no
20865,no
29790,no
19527,no
42801,no
8011,no
10508,no
44181,yes
34602,no
6335,no
5266,no
16161,no
12097,no
18148,no
29721,no
40939,no
45201,yes
3711,no
40405,no
27841,no
3298,no
32963,yes
23681,no
18626,no
13075,no
39938,no
33355,no
2422,no
23950,no
4554,no
26106,no
16910,no
38394,no
30624,no
5692,no
33947,no
4454,no
32937,no
3461,no
14346,no
10921,no
20059,no
28887,no
39092,no
41324,no
33191,no
14951,no
2817,no
44010,yes
9735,no
18162,no
3666,no
43427,no
18348,no
31257,no
28228,no
29639,no
43628,no
25512,no
32022,no
12171,no
37473,no
20340,no
33219,no
9436,no
44825,no
38349,no
6216,no
34782,no
13393,no
38392,no
5969,no
37432,no
20980,no
4043,no
32500,yes
38156,no
9639,no
41384,no
37630,no
18525,no
43043,yes
9253,no
29273,no
2902,no
12413,no
44133,no
42489,no
34874,no
31702,no
9740,no
14404,no
20687,no
24675,no
5941,no
33033,no
22463,no
6110,no
17634,no
13004,no
32047,no
26592,no
21079,no
12172,no
8732,no
11191,no
2453,no
29495,no
44313,yes
9055,no
7703,no
25572,no
23285,no
6230,no
14788,no
4678,no
5747,no
29096,no
35148,yes
10329,no
15155,no
38572,no
29609,no
29815,no
5109,no
22266,no
15996,no
3819,no
39376,no
25136,no
26357,no
44459,yes
2435,no
27136,no
44187,yes
32274,no
29328,no
41417,no
22042,no
33834,no
16624,no
10179,no
36996,no
22507,no
23517,no
11532,no
27555,no
40541,no
14435,no
36257,no
19183,no
44787,no
2341,no
33023,no
2224,no
3422,no
39116,no
25875,no
31369,no
6368,no
1403,no
13210,no
43722,no
31498,no
28768,no
21304,no
13194,no
41307,no
24052,no
1754,no
44886,no
23269,no
23869,no
22864,no
6414,no
2624,no
18360,no
14440,no
16989,no
13695,no
39261,no
22037,no
22581,no
39607,no
42325,no
39630,no
16347,no
8597,no
26771,no
5185,no
27198,no
6140,no
15524,no
40835,no
2722,no
44691,no
16169,no
16471,no
45778,yes
6899,no
27191,yes
25843,no
28440,yes
39601,no
17975,no
29478,no
10411,no
40059,no
2870,no
33437,no
18929,no
30162,no
15288,no
31699,no
32023,no
28970,no
20322,no
15062,no
19948,no
45626,no
35832,no
34289,no
15965,yes
24013,no
31362,no
29355,no
37165,no
38707,no
10391,no
10564,no
30022,no
11124,no
18740,no
29579,no
25130,no
33094,no
35113,no
10950,no
7087,no
15727,yes
32510,no
5466,no
28968,no
1014,no
33307,no
11447,no
27936,no
6034,no
25965,no
31532,no
20293,no
7124,no
26136,no
44910,yes
1219,no
34017,no
44925,yes
42038,no
30442,no
2190,no
34611,no
29761,no
41561,no
42613,no
28303,no
31366,no
3654,no
4754,no
27097,no
25335,no
43200,no
25724,no
22666,no
21500,no
28838,no
14503,no
19924,no
12573,no
44388,yes
20590,no
9431,no
22639,no
10700,no
20867,no
33504,no
4664,no
6863,no
36325,no
45642,no
35153,yes
20593,no
32605,yes
20731,no
36346,no
14394,no
45518,yes
1864,no
37993,no
38885,no
18338,yes
39797,no
45841,no
34425,no
25319,no
10482,no
41761,yes
34493,no
38012,no
24017,no
19335,no
22615,no
14098,no
33823,no
19455,no
38637,no
25477,no
36539,no
39873,no
12756,no
12036,yes
39585,no
20796,no
30806,no
27745,no
45009,no
9233,no
33722,no
28196,no
25838,no
8103,no
28118,no
12058,no
5552,no
31458,no
22025,no
15462,no
4610,no
13292,no
11229,no
5509,no
5485,no
31311,no
30463,no
5695,no
5876,no
33062,no
42055,no
29590,no
14357,no
8876,no
23466,no
5391,no
4968,no
22087,no
16789,no
21319,no
22758,no
32491,no
1307,no
44117,no
25764,no
33879,no
18270,no
21497,no
6946,no
20298,no
18384,no
25330,no
24472,no
42896,yes
18566,no
43118,no
8357,no
26268,no
32088,no
16839,yes
19593,no
13862,no
23542,no
5238,no
19261,no
14152,no
19801,no
24045,no
10694,no
10556,no
37451,no
11494,no
36531,no
31323,no
42786,yes
43310,no
43451,yes
11208,no
26851,no
38536,no
37689,no
39434,no
20449,no
21206,no
29837,no
21812,no
25719,no
38738,no
31148,no
8026,no
24250,no
34091,no
42578,no
3714,no
39110,no
36694,no
7203,no
27788,no
24363,no
18356,yes
19492,no
3124,no
40156,no
9348,no
33804,no
38631,no
11538,no
33417,no
18044,no
5099,no
34071,no
17028,no
32943,no
28284,no
32187,no
6153,no
18608,no
38399,no
39488,no
13006,no
36623,no
39435,no
21700,no
11148,yes
22560,no
12996,no
11154,no
3354,no
42864,yes
36688,no
35212,yes
27769,yes
24159,no
26645,no
13054,no
27080,no
18203,no
23715,no
27909,no
28530,no
36010,no
22911,no
5807,no
9086,no
32050,no
38828,no
20381,no
20857,no
5174,no
18868,no
43384,no
12483,no
9463,no
25106,no
17701,no
14986,no
45495,no
1808,no
37782,no
22669,no
27826,no
28575,no
14401,no
7065,no
35952,yes
22301,no
43678,no
1832,no
38852,no
5101,no
27158,no
16364,no
18456,yes
37874,no
1217,no
26489,no
6185,no
3922,no
27861,no
15318,no
31454,no
41874,no
26580,no
21368,no
39765,no
18216,no
1357,no
32643,no
46069,yes
26110,no
39863,no
13800,no
24411,no
29345,no
30986,no
3539,no
41903,no
8418,no
17705,no
3453,no
13407,no
35065,yes
15723,no
5537,no
34571,no
10813,no
10874,no
5282,no
15098,no
35696,no
29913,no
39410,no
17562,no
1474,no
17276,no
44379,yes
18394,no
39479,no
22083,no
44012,yes
26501,no
36434,no
12197,yes
25995,no
45858,yes
29321,no
34639,yes
23283,no
13478,no
29807,no
34741,no
29479,no
4505,no
13707,no
11328,no
42901,yes
24907,no
8035,no
29266,no
5071,no
9515,no
22278,no
19355,no
5345,no
31698,no
7451,no
9622,no
26164,no
39553,no
14045,no
12689,no
19488,no
24367,no
26181,no
14564,no
15558,no
11891,no
30813,no
15199,no
25239,no
13603,no
12006,no
24666,no
28258,no
43141,no
25465,no
37030,no
14752,no
5104,no
4396,no
35232,no
29156,no
24418,yes
43862,yes
4092,no
11142,no
27403,no
33248,no
44146,no
36056,no
46170,no
5195,no
26187,no
37647,no
3246,no
26957,no
27217,no
25001,no
21484,yes
17488,no
33896,no
40449,no
3498,no
14692,no
29289,yes
14750,no
14414,no
3613,no
46168,no
35221,yes
37409,no
15528,no
23060,no
38739,no
6749,no
3179,no
13279,no
18213,no
44767,no
15655,no
32916,no
42054,no
20146,no
36151,no
4061,no
34719,no
19736,no
1714,no
4569,no
20952,no
22162,no
19611,no
16311,no
17004,no
10189,no
39071,no
33325,yes
20232,no
4666,no
12282,no
2404,no
30855,no
34385,no
39075,no
45723,no
23265,no
9354,no
44139,no
46133,yes
33591,no
10918,no
19198,no
14363,no
29307,no
3853,no
11923,no
42883,no
38997,no
11977,no
12673,no
18792,no
12013,no
33601,no
8480,no
34665,no
29694,no
37642,no
1765,no
24981,no
16086,no
31415,no
23504,no
1185,no
18314,no
20525,no
19704,no
20907,no
3944,no
14287,no
26174,no
14141,no
34868,yes
31930,no
11455,no
19434,no
25288,no
40173,no
34061,no
23841,yes
31614,no
17981,no
15194,no
29392,no
17334,no
32823,no
35979,no
45636,yes
11095,no
25984,no
13569,no
17873,no
24201,no
20719,no
27404,no
23669,no
9656,no
20730,no
17477,no
16229,no
23289,no
44629,no
16110,no
9394,no
16443,no
19661,no
7349,no
35152,no
43617,no
22204,yes
18641,no
17068,yes
20713,no
44222,yes
33686,no
28079,no
24801,no
29677,no
7599,no
15609,no
1007,no
21768,no
18667,no
25969,no
42598,no
22843,no
20299,no
15186,no
32361,no
27193,no
40517,no
43482,yes
24047,no
28867,no
38615,no
8499,no
3668,no
37978,no
5686,no
39839,no
24454,no
33452,no
18102,no
3929,no
37477,no
32989,yes
40764,no
35887,no
36801,no
3599,no
36752,no
20889,yes
37766,no
20319,no
30648,no
34279,no
24313,no
27045,yes
6986,no
1383,no
27464,no
30190,no
38501,no
36069,no
19783,no
30988,no
15093,no
34310,no
40483,no
3680,no
36768,no
4585,no
20071,no
35467,yes
22700,no
4765,no
10043,no
5542,no
10756,no
36103,no
41904,no
25224,no
37924,no
9391,no
8009,no
32465,no
4925,no
37200,no
9120,no
32971,no
45448,no
41217,no
38629,no
36815,yes
19997,no
37772,no
16563,no
27676,no
17628,no
25832,no
19751,no
38850,no
2295,no
41742,no
9427,no
11826,no
18295,no
39895,no
27808,no
3882,no
4561,no
22194,no
28678,no
12965,no
23145,no
25119,no
39847,no
20775,no
6705,no
23146,no
39829,yes
35132,no
17009,no
32728,no
20604,no
39108,no
35355,no
30852,no
32340,yes
21516,no
33302,yes
34804,no
38584,no
1833,no
14170,no
2372,no
32290,no
23997,no
38274,no
46125,yes
19985,no
4989,no
38278,no
13178,no
27325,no
26086,no
44490,no
35611,no
31577,no
12033,no
26512,no
34671,no
35488,no
14528,no
41864,no
2751,no
28361,no
12904,no
2800,no
12887,no
7643,no
3896,no
2684,no
27174,no
14076,no
11844,no
27667,no
8735,no
29332,no
1013,no
1396,no
40726,no
4079,no
45094,no
28840,no
37963,no
6737,no
34892,no
42244,no
34062,no
20919,no
15978,no
11662,no
35385,no
2236,no
41868,no
28756,no
26008,no
33168,yes
32649,no
27015,no
29984,no
12669,no
12921,no
12244,no
25833,no
19120,no
22714,no
8658,no
46077,yes
9222,no
34651,no
7415,no
39926,no
8625,no
40079,no
31584,no
21337,no
29962,no
8333,no
7934,no
12577,no
37573,no
19630,no
25135,no
9195,no
10909,no
20618,no
22650,no
10192,no
23772,no
11038,no
14700,no
36706,no
17795,no
41941,no
6736,no
12001,no
31690,no
38969,no
35927,no
45779,yes
31872,no
4282,no
5879,no
16221,yes
18207,no
24912,no
41141,no
32553,no
12435,no
43033,no
13181,no
45024,yes
16267,no
19769,no
5785,no
6379,no
6745,no
23055,no
12594,no
22009,no
11436,no
10937,no
38491,no
44070,no
32125,no
6549,no
20903,no
44772,no
16434,no
12251,no
43245,no
36125,no
10780,no
5634,no
45178,no
15242,no
22894,no
20053,no
20577,no
25887,no
14991,no
7926,no
20212,no
16578,no
18794,no
31427,no
33331,no
24179,no
22214,no
18509,no
24538,no
11371,no
38527,no
14437,no
34712,no
33849,no
14962,no
10810,no
21224,no
22361,no
27265,no
30473,no
12584,no
18850,no
3627,no
26697,no
8613,no
27093,no
28962,no
10714,no
37395,no
35741,no
19267,no
36142,no
40239,no
33570,no
35052,yes
32033,no
38001,no
20567,no
23311,no
30959,no
41412,no
33132,no
26029,no
8883,no
25418,no
4253,no
33626,no
39930,no
23653,no
5040,no
23204,no
38145,no
45673,no
10494,no
36932,no
5476,no
12077,no
2940,no
10847,no
20280,no
25226,no
26879,no
28399,no
37095,no
28060,no
30227,no
42090,no
17645,no
43538,yes
14662,no
44915,yes
10186,yes
37369,no
37995,no
27517,no
24959,no
36895,no
2008,no
14978,no
18478,no
40556,no
13400,no
4372,no
3973,no
31102,no
9046,no
18560,no
15877,no
32262,no
28876,no
43215,yes
25726,no
1838,no
41711,no
25332,no
23651,no
31153,no
42650,no
37040,no
34253,no
40442,no
34042,no
5166,no
42997,yes
18226,no
15642,no
31629,no
36098,no
20595,no
2565,no
46030,no
41911,no
11300,yes
5698,no
38461,no
17784,no
24563,no
3247,no
11950,no
35903,no
46161,yes
16535,no
25396,no
27930,no
4202,no
23417,no
9953,no
12084,no
28141,no
5755,no
12037,no
4015,no
45938,no
18587,no
37154,no
21198,no
16054,no
41334,no
30941,no
29061,no
6952,no
8048,no
2582,no
12781,no
40001,no
2376,no
19172,no
26487,no
10396,no
14454,no
25120,no
18208,no
39968,no
16124,no
27245,no
18547,yes
18421,no
4233,no
28067,no
40507,no
28070,no
22818,no
1720,no
26168,yes
44642,no
24101,no
41790,no
32906,no
29990,no
35375,no
17080,no
30920,no
5234,no
14711,no
19287,no
15981,no
5451,no
38472,no
41543,no
5154,no
5469,no
32075,no
14136,no
34193,no
44280,no
42735,no
26583,no
34935,no
9705,no
6536,no
14853,no
30999,no
20040,no
3585,no
38832,no
24022,no
15678,no
8500,no
32358,yes
25111,no
22836,no
20023,no
19651,no
44979,no
7888,no
28859,no
46086,yes
13557,no
4324,no
19341,no
12450,no
31553,no
3698,no
24505,no
21197,no
2354,no
34124,no
30785,no
42937,no
28954,no
19547,no
6150,no
42899,no
16285,no
30525,yes
37532,no
11140,no
10039,no
5126,no
9416,no
6123,no
40411,no
39597,no
13161,no
40768,no
38010,no
3509,no
29582,no
9389,no
22571,no
19411,no
42942,no
35083,no
19517,no
28432,no
5482,no
25680,no
39668,yes
41301,no
3503,no
31726,no
31921,no
15947,no
32094,no
41413,no
13187,no
7433,no
2735,no
6970,no
14126,no
5044,no
23238,no
29170,no
5014,no
26848,no
20330,no
40416,no
5989,no
38163,no
11840,no
37359,no
26451,no
3519,no
27570,no
10458,no
39688,no
35343,no
25031,no
27778,no
19811,no
27775,no
5637,no
40272,no
12580,no
36260,yes
21283,no
31764,no
2465,no
33472,yes
24488,no
7747,no
25614,no
29136,no
10266,no
29029,no
4416,no
32264,no
26887,no
26935,no
21022,no
5728,no
27563,no
12121,no
14148,no
29661,no
40906,yes
35703,no
28209,no
2413,no
9737,no
2079,no
27355,no
8065,no
25310,no
25591,no
22891,no
1153,yes
39510,no
24147,no
22904,no
6465,no
34569,no
20206,no
10408,no
39356,no
1293,no
22321,no
30298,no
13518,no
17000,no
29821,no
20962,no
1312,no
8551,no
21027,no
35981,no
2620,no
30739,no
25897,no
9713,no
11263,no
21467,no
20338,no
39392,no
11168,no
11574,no
31834,no
19164,no
20527,no
42498,no
25444,no
25129,no
15667,no
21587,no
26504,no
